Ticker,Trimestre,% despesas,% em caixa,Div. Yield,Inadimplência,Negócios/dia,P/VP,Patrimônio,Qnt. cotas,Qnt. cotistas,VP por cota,Vacância,Valor merc.,Volume diário,Data,Ano,Mes,Dia,Preco_Cota,VPC,Rendimento_Anual,Cap_Rate
ALZR11,2T2019,0.0012,0.6351,0.1199,0.0,667.0,1.09,270790000.0,2900000.0,16732.0,94.65,0.0,295420000.0,1430000.0,2019-04-01,2019,4,1,103.16850000000001,93.37586206896552,12.369903150000003,4.1872260341209134e-08
ALZR11,2T2020,0.0017000000000000001,0.16,0.0703,0.0,1.049,1.33,279350000.0,2900000.0,52465.0,97.64,0.0,372030000.0,1130000.0,2020-04-01,2020,4,1,129.8612,96.32758620689656,9.12924236,2.4538995134800956e-08
ALZR11,2T2021,0.0033,0.0187,0.0751,0.0,1.542,1.08,545090000.0,5000000.0,93070.0,108.19,0.0,590470000.0,1610000.0,2021-04-01,2021,4,1,116.8452,109.018,8.77507452,1.4861169102579302e-08
ALZR11,2T2022,0.0032,0.0215,0.1186,0.0,1.433,1.11,620990000.0,5900000.0,106047.0,104.86,0.0,689910000.0,1130000.0,2022-04-01,2022,4,1,116.39460000000001,105.25254237288135,13.80439956,2.000898604165761e-08
ALZR11,2T2024,0.0027,0.336,0.0895,0.0,2.481,1.03,,12200000.0,151678.0,105.78,0.06,,1990000.0,2024-04-01,2024,4,1,108.9534,,9.7513293,
ALZR11,3T2018,0.0031,0.017,0.086,0.0,63.0,0.92,97110000.0,997000.0,2459.0,97.4,0.0,89250000.0,120050.0,2018-07-01,2018,7,1,89.608,97.40220661985958,7.706288,8.634496358543417e-08
ALZR11,3T2019,0.0018,0.4607,0.10800000000000001,0.0,661.0,1.12,270700000.0,2900000.0,26061.0,94.62,0.0,302710000.0,1530000.0,2019-07-01,2019,7,1,105.97440000000002,93.34482758620689,11.445235200000003,3.78092405272373e-08
ALZR11,3T2020,0.0012,0.4851,0.0758,0.0,1.522,1.27,459350000.0,4500000.0,66586.0,102.54,0.0,584570000.0,1620000.0,2020-07-01,2020,7,1,130.22580000000002,102.07777777777778,9.871115640000003,1.6886113964110377e-08
ALZR11,3T2021,0.0029,0.1673,0.0907,0.0,1.336,1.06,642990000.0,5900000.0,96277.0,108.58,0.0,681740000.0,1110000.0,2021-07-01,2021,7,1,115.0948,108.98135593220339,10.439098360000001,1.5312433420365535e-08
ALZR11,3T2022,0.0027,0.2528,0.1494,0.0,1.768,1.1,740050000.0,6900000.0,115532.0,106.9,0.0,811560000.0,1610000.0,2022-07-01,2022,7,1,117.59000000000002,107.2536231884058,17.567946000000003,2.1647131450539704e-08
ALZR11,3T2023,0.003,0.24739999999999998,0.0888,0.0,3.11,1.11,,9900000.0,146409.0,105.56,0.08,,2530000.0,2023-07-01,2023,7,1,117.17160000000001,,10.404838080000001,
ALZR11,4T2018,0.0028000000000000004,0.017,0.1066,0.0,94.0,1.02,97110000.0,997000.0,3019.0,97.4,0.0,98710000.0,228900.0,2018-10-01,2018,10,1,99.34800000000001,97.40220661985958,10.590496800000002,1.0728899604903254e-07
ALZR11,4T2019,0.0018,0.1724,0.0741,0.0,1.019,1.53,270770000.0,2900000.0,34681.0,94.65,0.0,414520000.0,1400000.0,2019-10-01,2019,10,1,144.8145,93.36896551724138,10.730754450000001,2.588718143877256e-08
ALZR11,4T2020,0.0014000000000000002,0.18739999999999998,0.0713,0.0,1.524,1.25,459380000.0,4500000.0,77580.0,102.55,0.0,576510000.0,1580000.0,2020-10-01,2020,10,1,128.1875,102.08444444444444,9.13976875,1.585361702312189e-08
ALZR11,4T2021,0.0042,0.0557,0.1134,0.0,1.446,1.05,642680000.0,5900000.0,97533.0,108.52,0.0,674100000.0,1020000.0,2021-10-01,2021,10,1,113.946,108.92881355932204,12.9214764,1.916848598130841e-08
ALZR11,4T2022,0.0029,0.19760000000000003,0.1458,0.0,1.636,1.04,739970000.0,6900000.0,118293.0,106.89,0.0,768510000.0,1140000.0,2022-10-01,2022,10,1,111.1656,107.24202898550725,16.207944480000002,2.109008923761565e-08
ALZR11,4T2023,0.003,0.2014,0.08789999999999999,0.0,2.217,1.12,,9900000.0,149502.0,105.39,0.07,,1680000.0,2023-10-01,2023,10,1,118.03680000000001,,10.37543472,
APTO11,1T2022,0.0111,0.2075,0.0443,0.0,20.0,1.04,39280000.0,4000000.0,566.0,9.79,0.0,40930000.0,3300.0,2022-01-01,2022,1,1,10.1816,9.82,0.45104488,1.1019909113119961e-08
APTO11,1T2024,0.0115,0.07150000000000001,0.1268,0.0,269.0,0.96,46760000.0,4600000.0,9871.0,10.14,0.0,44740000.0,32720.0,2024-01-01,2024,1,1,9.7344,10.165217391304347,1.23432192,2.7588777827447472e-08
APTO11,2T2023,0.0147,0.1081,0.14400000000000002,0.0,452.0,0.94,42500000.0,4000000.0,7930.0,10.59,0.0,40010000.0,40870.0,2023-04-01,2023,4,1,9.9546,10.625,1.4334624,3.5827603099225196e-08
APTO11,2T2024,0.011899999999999999,0.0998,0.1186,0.0,318.0,0.95,46520000.0,4600000.0,9510.0,10.09,0.0,44000000.0,37910.0,2024-04-01,2024,4,1,9.5855,10.11304347826087,1.1368403,2.5837279545454547e-08
APTO11,3T2021,0.0131,0.23850000000000002,0.0,0.0,0.0,0.0,9790000.0,99000.0,12.0,98.85,0.0,0.0,0.0,2021-07-01,2021,7,1,0.0,98.88888888888889,0.0,
APTO11,3T2023,0.0139,0.2416,0.1366,0.0,989.0,0.96,41640000.0,4000000.0,9598.0,10.38,0.0,39850000.0,50260.0,2023-07-01,2023,7,1,9.9648,10.41,1.3611916800000001,3.415788406524467e-08
APTO11,4T2021,0.016,0.2852,0.0040999999999999995,0.0,24.0,1.08,39480000.0,4000000.0,64.0,9.84,0.0,42500000.0,204920.0,2021-10-01,2021,10,1,10.6272,9.87,0.043571519999999996,1.0252122352941175e-09
APTO11,4T2023,0.011899999999999999,0.059699999999999996,0.1326,0.0,586.0,0.95,41470000.0,4000000.0,9877.0,10.33,0.0,39250000.0,36070.0,2023-10-01,2023,10,1,9.8135,10.3675,1.3012701,3.3153378343949045e-08
AROA11,1T2023,0.0078000000000000005,0.029900000000000003,0.0,0.0,0.0,0.0,155350000.0,145900000.0,51.0,1.06,0.0,0.0,0.0,2023-01-01,2023,1,1,0.0,1.0647703906785468,0.0,
AROA11,1T2024,0.0021,0.0131,0.023799999999999998,0.0,217.0,1.06,164540000.0,167900000.0,1954.0,0.98,0.0,174640000.0,29740.0,2024-01-01,2024,1,1,1.0388,0.979988088147707,0.024723439999999996,1.415680256527714e-10
AROA11,2T2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-04-01,2022,4,1,0.0,,0.0,
AROA11,2T2023,-0.0001,0.0066,0.0,0.0,0.0,0.0,167880000.0,157300000.0,51.0,1.07,0.0,0.0,0.0,2023-04-01,2023,4,1,0.0,1.0672600127145582,0.0,
AROA11,2T2024,0.0018,0.0144,0.0432,0.0,114.0,1.02,165680000.0,170000000.0,2491.0,0.97,0.0,168330000.0,33700.0,2024-04-01,2024,4,1,0.9894,0.9745882352941176,0.04274208,2.5391837462127963e-10
AROA11,3T2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-07-01,2022,7,1,0.0,,0.0,
AROA11,3T2023,0.0019,0.0125,0.0,0.0,0.0,0.0,179190000.0,167900000.0,1.0,1.07,0.0,0.0,0.0,2023-07-01,2023,7,1,0.0,1.0672424061941632,0.0,
AROA11,4T2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-01,2022,10,1,0.0,,0.0,
AROA11,4T2023,-0.0023,0.0116,0.0044,0.0,452.0,1.31,181090000.0,167900000.0,205.0,1.08,0.0,236780000.0,59660.0,2023-10-01,2023,10,1,1.4148,1.0785586658725432,0.006225120000000001,2.629073401469719e-11
ARRI11,1T2020,0.008,0.40270000000000006,0.0444,0.0,30.0,0.83,36040000.0,392400.0,1841.0,91.85,0.0,29840000.0,65260.00000000001,2020-01-01,2020,1,1,76.23549999999999,91.84505606523955,3.3848561999999998,1.1343351876675603e-07
ARRI11,1T2021,0.0053,0.022000000000000002,0.1426,0.0,68.0,1.03,37840000.0,392400.0,2522.0,96.44,0.0,39160000.0,95450.0,2021-01-01,2021,1,1,99.3332,96.43221202854231,14.164914320000001,3.6171895607763026e-07
ARRI11,1T2022,0.0044,0.0263,0.2554,0.0,348.0,1.05,98660000.0,1000000.0,7205.0,94.11,0.0,103780000.0,497810.0,2022-01-01,2022,1,1,98.8155,98.66,25.2374787,2.4318248891886686e-07
ARRI11,1T2023,0.0062,0.09519999999999999,0.2285,0.0,1.204,1.0,116060000.0,13100000.0,22862.0,8.89,0.0,115550000.0,386520.0,2023-01-01,2023,1,1,8.89,8.859541984732825,2.031365,1.7579965382951104e-08
ARRI11,1T2024,0.0024,0.0219,0.1386,0.0,831.0,1.05,117630000.0,13300000.0,27721.0,8.87,0.0,123380000.0,318830.0,2024-01-01,2024,1,1,9.3135,8.844360902255639,1.2908511,1.0462401523747772e-08
ARRI11,2T2020,0.0063,0.2195,0.0665,0.0,30.0,0.85,36720000.0,392400.0,1883.0,93.57,0.0,31380000.0,26560.0,2020-04-01,2020,4,1,79.5345,93.57798165137615,5.28904425,1.685482552581262e-07
ARRI11,2T2021,0.0095,0.3653,0.1852,0.0,112.0,1.07,64590000.0,673500.0,3678.0,95.89,0.0,69020000.0,189370.0,2021-04-01,2021,4,1,102.6023,95.90200445434299,19.00194596,2.7531072095044917e-07
ARRI11,2T2024,0.0029,0.043899999999999995,0.14529999999999998,0.0,947.0,1.05,134850000.0,15500000.0,28234.0,8.7,0.0,142250000.0,402270.0,2024-04-01,2024,4,1,9.135,8.7,1.3273154999999999,9.33086467486819e-09
ARRI11,3T2020,0.0052,0.10279999999999999,0.08800000000000001,0.0,35.0,0.99,36360000.0,392400.0,1926.0,92.67,0.0,35900000.0,47480.0,2020-07-01,2020,7,1,91.7433,92.66055045871559,8.073410400000002,2.2488608356545966e-07
ARRI11,3T2021,0.0126,0.0489,0.2397,0.0,123.0,1.03,99660000.0,1000000.0,4375.0,95.07,0.0,102160000.0,174020.0,2021-07-01,2021,7,1,97.9221,99.66,23.47192737,2.2975653259592795e-07
ARRI11,3T2022,0.0058,0.024300000000000002,0.2688,0.0,729.0,0.98,108610000.0,11800000.0,13214.0,9.22,0.0,106040000.0,322380.0,2022-07-01,2022,7,1,9.0356,9.204237288135593,2.42876928,2.290427461335345e-08
ARRI11,3T2023,0.006,0.02,0.166,0.0,1.172,1.0,116470000.0,13100000.0,28123.0,8.92,0.0,116330000.0,271370.0,2023-07-01,2023,7,1,8.92,8.890839694656488,1.48072,1.2728616865812774e-08
ARRI11,4T2020,0.0053,0.020099999999999996,0.11900000000000001,0.0,50.0,0.97,37420000.0,392400.0,2020.0,95.38,0.0,36410000.0,40100.0,2020-10-01,2020,10,1,92.51859999999999,95.361875637105,11.009713399999999,3.023815819829717e-07
ARRI11,4T2021,-0.0052,0.030299999999999997,0.262,0.0,275.0,1.05,97960000.0,1000000.0,5436.0,93.44,0.0,102710000.0,370520.0,2021-10-01,2021,10,1,98.112,97.96,25.705344,2.502710933696816e-07
ARRI11,4T2023,0.006,0.0151,0.14800000000000002,0.0,925.0,1.01,117350000.0,13100000.0,27526.0,8.99,0.0,118550000.0,245710.0,2023-10-01,2023,10,1,9.0799,8.958015267175572,1.3438252000000002,1.133551412905947e-08
ASMT11,1T2022,0.0039000000000000003,0.1177,0.0,0.0,0.0,0.0,94320000.0,1000000.0,279.0,92.71,0.0,0.0,0.0,2022-01-01,2022,1,1,0.0,94.32,0.0,
ASMT11,1T2023,0.005,0.0358,0.077,0.0,14.0,0.72,84570000.0,1000000.0,349.0,83.13,0.0,61040000.0,8050.000000000001,2023-01-01,2023,1,1,59.85359999999999,84.57,4.6087272,7.550339449541284e-08
ASMT11,1T2024,0.0040999999999999995,0.0489,0.0,0.0,38.0,0.6,97810000.0,1100000.0,510.0,90.46,0.0,59130000.0,49860.0,2024-01-01,2024,1,1,54.275999999999996,88.91818181818182,0.0,0.0
ASMT11,2T2022,0.0044,0.1051,0.0,0.0,0.0,0.0,91360000.0,1000000.0,284.0,89.81,0.0,0.0,0.0,2022-04-01,2022,4,1,0.0,91.36,0.0,
ASMT11,2T2023,0.0052,0.028999999999999998,0.0926,0.0,57.0,0.59,85750000.0,1000000.0,444.0,84.29,0.0,50760000.0,32049.999999999996,2023-04-01,2023,4,1,49.7311,85.75,4.60509986,9.072300748620961e-08
ASMT11,2T2024,0.0042,0.0268,0.0,0.0,8.0,0.44,98160000.0,1100000.0,492.0,90.79,0.0,42710000.0,5870.0,2024-04-01,2024,4,1,39.9476,89.23636363636363,0.0,0.0
ASMT11,3T2022,0.0049,0.09179999999999999,0.0105,0.0,28.0,0.86,90470000.0,1000000.0,316.0,88.93,0.0,78220000.0,31010.0,2022-07-01,2022,7,1,76.47980000000001,90.47,0.8030379000000002,1.026640117616978e-08
ASMT11,3T2023,0.0045000000000000005,0.0222,0.0689,0.0,20.0,0.66,85510000.0,1000000.0,536.0,84.05,0.0,56860000.0,10840.0,2023-07-01,2023,7,1,55.473,85.51,3.8220897000000003,6.721930531129089e-08
ASMT11,4T2022,0.0052,0.047400000000000005,0.042800000000000005,0.0,21.0,0.87,86200000.0,1000000.0,333.0,84.73,0.0,74770000.0,10110.0,2022-10-01,2022,10,1,73.7151,86.2,3.1550062800000007,4.2196151932593295e-08
ASMT11,4T2023,0.0042,0.0051,0.0274,0.0,21.0,0.61,93680000.0,1000000.0,505.0,92.08,0.0,57180000.0,13570.0,2023-10-01,2023,10,1,56.1688,93.68,1.53902512,2.691544456103533e-08
ATSA11,1T2018,0.0013,0.0101,0.0,0.13,0.0,0.0,214720000.0,171500.0,79.0,1251.85,0.23,0.0,0.0,2018-01-01,2018,1,1,0.0,1252.0116618075801,0.0,
ATSA11,1T2019,0.0014000000000000002,0.0084,0.0076,0.1,1.0,1.04,185540000.0,1700000.0,88.0,108.17,0.19,192100000.0,404.0,2019-01-01,2019,1,1,112.49680000000001,109.14117647058823,0.85497568,4.450680270692348e-09
ATSA11,1T2020,0.0018,0.0058,0.0254,0.08,2.0,1.25,190390000.0,1700000.0,201.0,111.0,0.18,238410000.0,3600.0,2020-01-01,2020,1,1,138.75,111.99411764705883,3.52425,1.4782307789102805e-08
ATSA11,1T2021,0.0016,0.0166,0.0,0.0,8.0,1.13,173150000.0,1800000.0,259.0,98.88,0.22,195250000.0,22570.0,2021-01-01,2021,1,1,111.73439999999998,96.19444444444444,0.0,0.0
ATSA11,1T2022,0.001,0.0143,0.0,0.33,3.0,1.04,155890000.0,1800000.0,266.0,89.02,0.23,162860000.0,1950.0,2022-01-01,2022,1,1,92.5808,86.60555555555555,0.0,0.0
ATSA11,1T2023,0.0013,0.0173,0.0049,0.22,2.0,0.89,142850000.0,1800000.0,280.0,81.57,0.25,127830000.0,382.0,2023-01-01,2023,1,1,72.59729999999999,79.36111111111111,0.3557267699999999,2.7828113118986145e-09
ATSA11,1T2024,0.0011,0.009000000000000001,0.0,0.2,3.0,0.76,132960000.00000001,1800000.0,283.0,75.93,0.17,101300000.0,1430.0,2024-01-01,2024,1,1,57.70680000000001,73.86666666666667,0.0,0.0
ATSA11,2T2018,0.0014000000000000002,0.0079,0.0,0.13,0.0,0.0,214750000.0,171500.0,77.0,1252.01,0.23,0.0,0.0,2018-04-01,2018,4,1,0.0,1252.1865889212827,0.0,
ATSA11,2T2019,0.0014000000000000002,0.0121,0.020099999999999996,0.1,1.0,0.97,185020000.0,1700000.0,101.0,107.87,0.19,180100000.0,8640.0,2019-04-01,2019,4,1,104.6339,108.83529411764705,2.1031413899999998,1.1677631260410881e-08
ATSA11,2T2020,0.0016,0.0011,0.0203,0.0,3.0,1.03,189640000.0,1700000.0,241.0,110.57,0.19,194680000.0,10110.0,2020-04-01,2020,4,1,113.88709999999999,111.55294117647058,2.3119081299999995,1.1875427008424078e-08
ATSA11,2T2021,0.0016,0.012,0.0,0.0,5.0,1.09,172150000.0,1800000.0,253.0,98.31,0.21,187370000.0,3690.0,2021-04-01,2021,4,1,107.15790000000001,95.63888888888889,0.0,0.0
ATSA11,2T2022,0.0008,0.0137,0.0,0.3,2.0,0.99,156990000.0,1800000.0,264.0,89.65,0.22,155330000.0,1710.0,2022-04-01,2022,4,1,88.7535,87.21666666666667,0.0,0.0
ATSA11,2T2023,0.0013,0.0151,0.0054,0.0,2.0,0.81,142860000.0,1800000.0,279.0,81.58,0.26,115610000.0,447.0,2023-04-01,2023,4,1,66.0798,79.36666666666666,0.35683092000000005,3.0865056655998622e-09
ATSA11,2T2024,0.0012,0.0154,0.013000000000000001,0.18,1.0,0.74,133169999.99999999,1800000.0,280.0,76.05,0.19,98400000.0,143.0,2024-04-01,2024,4,1,56.276999999999994,73.98333333333332,0.731601,7.4349695121951216e-09
ATSA11,3T2018,0.0012,0.0104,0.0,0.12,0.0,0.0,214990000.0,171500.0,75.0,1253.42,0.22,0.0,0.0,2018-07-01,2018,7,1,0.0,1253.5860058309038,0.0,
ATSA11,3T2019,0.0015,0.0104,0.0271,0.09,4.0,1.04,185500000.0,1700000.0,137.0,108.15,0.19,193820000.0,44660.0,2019-07-01,2019,7,1,112.47600000000001,109.11764705882354,3.0480996000000005,1.5726445155298734e-08
ATSA11,3T2020,0.0015,0.0009,0.011399999999999999,0.0,4.0,1.06,189360000.0,1700000.0,244.0,110.4,0.19,200680000.0,83890.0,2020-07-01,2020,7,1,117.02400000000002,111.38823529411765,1.3340736,6.647765596970301e-09
ATSA11,3T2021,0.0016,0.0106,0.0,0.0,6.0,1.03,172590000.0,1800000.0,255.0,98.56,0.21,178600000.0,7330.0,2021-07-01,2021,7,1,101.5168,95.88333333333334,0.0,0.0
ATSA11,3T2022,0.0009,0.0227,0.0013,0.26,2.0,0.89,158020000.0,1800000.0,287.0,90.24,0.22,140140000.0,986.0,2022-07-01,2022,7,1,80.3136,87.78888888888889,0.10440767999999999,7.450241187384044e-10
ATSA11,3T2023,0.0012,0.0143,0.0044,0.21,3.0,0.71,143070000.0,1800000.0,284.0,81.7,0.2,101080000.0,1270.0,2023-07-01,2023,7,1,58.007,79.48333333333333,0.2552308,2.525037593984962e-09
ATSA11,4T2018,0.0015,0.0113,0.0074,0.1,2.0,0.93,184940000.0,1700000.0,82.0,107.82,0.22,172380000.0,77940.0,2018-10-01,2018,10,1,100.2726,108.78823529411764,0.74201724,4.3045436825617825e-09
ATSA11,4T2019,0.0018,0.0042,0.0229,0.08,3.0,1.23,191160000.0,1700000.0,168.0,111.45,0.17,234980000.0,18740.0,2019-10-01,2019,10,1,137.08350000000002,112.44705882352942,3.1392121500000005,1.3359486552046985e-08
ATSA11,4T2020,0.0016,0.0191,0.0045000000000000005,0.0,8.0,1.15,169560000.0,1700000.0,260.0,98.85,0.19,195530000.0,22920.0,2020-10-01,2020,10,1,113.67749999999998,99.74117647058823,0.51154875,2.6162161816601033e-09
ATSA11,4T2021,0.0021,0.0103,0.0,0.0,4.0,1.08,155090000.0,1800000.0,266.0,88.56,0.21,168130000.0,7040.0,2021-10-01,2021,10,1,95.6448,86.16111111111111,0.0,0.0
ATSA11,4T2023,0.0011,0.0102,0.0018,0.0,2.0,0.72,132870000.0,1800000.0,294.0,75.88,0.17,96310000.0,554.0,2023-10-01,2023,10,1,54.633599999999994,73.81666666666666,0.09834047999999998,1.0210827536081401e-09
BARI11,1T2019,0.0014000000000000002,0.025699999999999997,0.0,0.0,0.0,0.0,52890000.0,533000.0,10.0,99.24,0.0,0.0,0.0,2019-01-01,2019,1,1,0.0,99.23076923076923,0.0,
BARI11,1T2020,0.0069,0.1117,0.13140000000000002,0.0,238.0,0.9,220080000.0,2200000.0,4716.0,98.51,0.0,198440000.0,911990.0,2020-01-01,2020,1,1,88.659,100.03636363636363,11.649792600000003,5.870687663777466e-08
BARI11,1T2021,0.0079,0.371,0.1909,0.0,1.386,1.12,470320000.0,4600000.0,25711.0,101.49,0.0,525980000.0,1870000.0,2021-01-01,2021,1,1,113.6688,102.24347826086957,21.69937392,4.1255131221719457e-08
BARI11,1T2022,0.0049,0.0425,0.17800000000000002,0.0,1.685,1.01,472620000.0,4600000.0,33372.0,101.99,0.0,475930000.0,1250000.0,2022-01-01,2022,1,1,103.0099,102.74347826086957,18.3357622,3.852617443741727e-08
BARI11,1T2023,0.0036,0.0182,0.195,0.0,1.275,0.83,445650000.0,4600000.0,39227.0,96.17,0.0,368460000.0,798180.0,2023-01-01,2023,1,1,79.8211,96.8804347826087,15.5651145,4.2243702165771047e-08
BARI11,1T2024,0.0034000000000000002,0.0684,0.11289999999999999,0.0,1.272,0.92,433880000.0,4600000.0,35900.0,93.63,0.0,399470000.0,668740.0,2024-01-01,2024,1,1,86.1396,94.32173913043478,9.72516084,2.4345159436253032e-08
BARI11,2T2019,0.005699999999999999,0.0833,0.0,0.0,0.0,0.0,73350000.0,734200.0,50.0,99.9,0.0,0.0,0.0,2019-04-01,2019,4,1,0.0,99.90465813129937,0.0,
BARI11,2T2021,0.0085,0.1041,0.2193,0.0,2.001,1.03,471000000.0,4600000.0,27350.0,101.64,0.0,484270000.0,2900000.0,2021-04-01,2021,4,1,104.6892,102.3913043478261,22.95834156,4.740814330848494e-08
BARI11,2T2022,0.0077,0.06570000000000001,0.1885,0.0,1.25,0.98,475200000.0,4600000.0,35522.0,102.54,0.0,468050000.0,1110000.0,2022-04-01,2022,4,1,100.48920000000001,103.30434782608695,18.942214200000002,4.047049289605812e-08
BARI11,2T2023,0.0034999999999999996,0.0535,0.1561,0.0,1.604,0.88,450030000.0,4600000.0,38416.0,97.11,0.0,394830000.0,763530.0,2023-04-01,2023,4,1,85.4568,97.83260869565217,13.33980648,3.3786202872122176e-08
BARI11,2T2024,0.0034000000000000002,0.0659,0.10550000000000001,0.0,1.298,0.93,424910000.0,4600000.0,34648.0,91.69,0.0,393670000.0,640700.0,2024-04-01,2024,4,1,85.2717,92.37173913043478,8.99616435,2.2852044478878252e-08
BARI11,3T2019,0.0073,0.0138,0.0341,0.0,21.0,1.11,73400000.0,734200.0,288.0,99.98,0.0,81500000.0,376010.0,2019-07-01,2019,7,1,110.97780000000002,99.97275946608553,3.7843429800000004,4.6433656196319023e-08
BARI11,3T2020,0.0092,0.0385,0.141,0.0,225.0,1.06,223050000.0,2200000.0,6609.0,99.84,0.0,236800000.0,817610.0,2020-07-01,2020,7,1,105.83040000000001,101.38636363636364,14.9220864,6.301556756756756e-08
BARI11,3T2021,0.008199999999999999,0.08839999999999999,0.2234,0.0,1.454,1.03,473320000.0,4600000.0,29815.0,102.14,0.0,488120000.0,1610000.0,2021-07-01,2021,7,1,105.2042,102.89565217391305,23.50261828,4.814926305006966e-08
BARI11,3T2022,0.004,0.0387,0.1917,0.0,1.489,0.95,467820000.0,4600000.0,38725.0,100.95,0.0,443960000.0,984040.0,2022-07-01,2022,7,1,95.9025,101.7,18.38450925,4.1410283020992884e-08
BARI11,3T2023,0.0034000000000000002,0.030899999999999997,0.1343,0.0,1.474,0.88,444060000.0,4600000.0,37440.0,95.82,0.0,389360000.0,770530.0,2023-07-01,2023,7,1,84.32159999999999,96.53478260869565,11.32439088,2.9084628313129237e-08
BARI11,4T2019,0.0042,0.2562,0.0738,0.0,225.0,1.09,225490000.0,2200000.0,3583.0,100.93,0.0,245540000.0,1600000.0,2019-10-01,2019,10,1,110.01370000000001,102.49545454545455,8.119011060000002,3.306594062067281e-08
BARI11,4T2022,0.0039000000000000003,0.0291,0.19079999999999997,0.0,1.259,0.92,441910000.0,4600000.0,39508.0,95.36,0.0,405960000.0,783200.0,2022-10-01,2022,10,1,87.7312,96.06739130434782,16.739112959999996,4.123340467041087e-08
BARI11,4T2023,0.0033,0.0863,0.12119999999999999,0.0,1.9,0.87,445770000.0,4600000.0,36705.0,96.19,0.0,386950000.0,962600.0,2023-10-01,2023,10,1,83.6853,96.90652173913044,10.142658359999999,2.6211806073136062e-08
BBFO11,1T2022,0.0014000000000000002,0.011899999999999999,0.1378,0.0,66.0,0.85,342200000.0,4000000.0,4170.0,85.47,0.0,290400000.0,164510.0,2022-01-01,2022,1,1,72.6495,85.55,10.011101100000001,3.447348863636364e-08
BBFO11,1T2023,0.0015,0.0216,0.16219999999999998,0.0,127.0,0.85,301830000.0,4000000.0,5350.0,75.38,0.0,256250000.0,193540.0,2023-01-01,2023,1,1,64.073,75.4575,10.392640599999998,4.055664624390243e-08
BBFO11,1T2024,0.0015,0.0037,0.1092,0.0,265.0,0.9,334490000.0,4000000.0,6564.0,83.54,0.0,302090000.0,682910.0,2024-01-01,2024,1,1,75.186,83.6225,8.210311200000001,2.7178361415472214e-08
BBFO11,2T2022,0.0029,0.018799999999999997,0.1552,0.0,116.0,0.84,335430000.0,4000000.0,4481.0,83.78,0.0,281870000.0,189340.0,2022-04-01,2022,4,1,70.37519999999999,83.8575,10.92223104,3.8749178841309826e-08
BBFO11,2T2023,0.0028000000000000004,0.0036,0.1316,0.0,194.0,0.89,329000000.0,4000000.0,5552.0,82.17,0.0,292280000.0,217750.0,2023-04-01,2023,4,1,73.1313,82.25,9.62407908,3.2927600520049265e-08
BBFO11,2T2024,0.0031,0.002,0.1109,0.0,250.0,0.89,321210000.0,4000000.0,6650.0,80.23,0.0,285720000.0,493380.0,2024-04-01,2024,4,1,71.4047,80.3025,7.9187812300000004,2.7715180001399975e-08
BBFO11,3T2021,0.0015,0.015,0.0863,0.0,40.0,0.87,351720000.0,4000000.0,3888.0,87.84,0.0,305020000.0,81270.0,2021-07-01,2021,7,1,76.4208,87.93,6.5951150400000005,2.1621910169824932e-08
BBFO11,3T2023,0.0016,0.0053,0.11939999999999999,0.0,198.0,0.89,333350000.0,4000000.0,5804.0,83.26,0.0,297890000.0,338350.0,2023-07-01,2023,7,1,74.10140000000001,83.3375,8.84770716,2.970125603410655e-08
BBFO11,4T2021,-0.0015,0.0159,0.1161,0.0,72.0,0.88,355100000.0,4000000.0,4023.0,88.69,0.0,313510000.0,146610.0,2021-10-01,2021,10,1,78.0472,88.775,9.06127992,2.8902682274887565e-08
BBFO11,4T2022,0.0032,0.0053,0.16190000000000002,0.0,126.0,0.82,327250000.0,4000000.0,5115.0,81.73,0.0,267579999.99999997,224770.0,2022-10-01,2022,10,1,67.01859999999999,81.8125,10.85031134,4.054978451304283e-08
BBFO11,4T2023,0.0031,0.0036,0.1193,0.0,345.0,0.88,333080000.0,4000000.0,6001.0,83.19,0.0,291920000.0,524330.0,2023-10-01,2023,10,1,73.2072,83.27,8.733618960000001,2.991785064401206e-08
BBGO11,1T2022,0.004699999999999999,0.21170000000000003,0.013999999999999999,0.0,62.0,0.89,389650000.0,4000000.0,5486.0,97.29,0.0,346450000.0,166060.0,2022-01-01,2022,1,1,86.58810000000001,97.4125,1.2122334000000001,3.4990139991340746e-09
BBGO11,1T2023,0.0025,0.0246,0.1519,0.0,285.0,0.81,393430000.0,4000000.0,7227.0,98.23,0.0,318810000.0,244320.0,2023-01-01,2023,1,1,79.56630000000001,98.3575,12.086120970000003,3.7910106238825645e-08
BBGO11,1T2024,0.0023,0.04769999999999999,0.1452,0.0,617.0,0.89,391990000.0,4000000.0,12453.0,97.87,0.0,347450000.0,446330.0,2024-01-01,2024,1,1,87.10430000000001,97.9975,12.647544360000001,3.6401048668873223e-08
BBGO11,2T2022,0.0077,0.09820000000000001,0.044800000000000006,0.0,216.0,0.88,396320000.0,4000000.0,5745.0,98.95,0.0,347970000.0,210810.0,2022-04-01,2022,4,1,87.07600000000001,99.08,3.901004800000001,1.1210750352041845e-08
