Papel,Nome do fundo,CNPJ,Valor,Ticker,Ano
BRCO11,FII BRESCO - BRCO11,20.748.515/0001-81,"13.100.643,05",KISU11,2021
RBVA11,FII RIOB VA CI - RBVA11,15.576.907/0001-70,"12.671.684,61",KISU11,2021
XPML11,FII XP MALLS - XPML11,28.757.546/0001-00,"12.665.047,40",KISU11,2021
LVBI11,FII VBI LOG - LVBI11,30.629.603/0001-18,"12.607.773,72",KISU11,2021
XPLG11,FII XP LOG - XPLG11,26.502.794/0001-85,"12.419.796,25",KISU11,2021
GTWR11,FII G TOWERS - GTWR11,23.740.527/0001-58,"12.373.600,82",KISU11,2021
,FII HEDGEBS - HGBS11,08.431.747/0001-06,"12.373.561,77",KISU11,2021
VISC11,FII VINCI SC - VISC11,17.554.274/0001-25,"12.245.925,60",KISU11,2021
HGLG11,FII CSHG LOG - HGLG11,11.728.688/0001-47,"12.242.505,00",KISU11,2021
BTLG11,FII BTLG - BTLG11,11.839.593/0001-09,"12.113.736,81",KISU11,2021
VILG11,FII VINCILOG - VILG11,24.853.044/0001-22,"11.973.850,58",KISU11,2021
TGAR11,FII TG ATIVO - TGAR11,25.032.881/0001-53,"11.891.645,64",KISU11,2021
TVRI11,FII BB PRGII - BBPO11,14.410.722/0001-29,"11.820.357,12",KISU11,2021
HSML11,FII HSI MALL - HSML11,32.892.018/0001-31,"11.646.783,97",KISU11,2021
JSRE11,FII JS REAL - JSRE11,13.371.132/0001-71,"11.447.568,00",KISU11,2021
,FII HG REAL - HGRE11,09.072.017/0001-29,"10.966.276,80",KISU11,2021
RECR11,FII REC (BR) - RECR11,28.152.272/0001-26,"8.361.179,19",KISU11,2021
HSLG11,FII HSI LOGIST - HSLG11,32.903.621/0001-71,"7.560.233,80",KISU11,2021
VCJR11,FII VECTIS - VCJR11,32.400.250/0001-05,"6.197.682,96",KISU11,2021
GGRC11,FII GGRCOVEP - GGRC11,26.614.291/0001-00,"2.048.731,05",KISU11,2021
RECR11,FII REC (BR) - RECR12,28.152.272/0001-26,"81.880,96",KISU11,2021
,FII JIVE PROPERTIES,44.395.062/0001-15,"7.890.020,60",KIVO11,2023
MANA11,FII MANATI - MANA11,42.888.583/0001-89,"2.827.317,74",KIVO11,2023
MANA11,FII MANATI - MANA11,42.888.583/0001-89,"3.027.000,00",KIVO11,2022
BRCO11,BRESCO LOGÍSTICA FII,20.748.515/0001-81,"44.132.403,37",KNHF11,2024
LVBI11,FII VBI LOGISTICO,30.629.603/0001-18,"34.017.311,20",KNHF11,2024
HSML11,HSI MALLS FII,32.892.018/0001-31,"30.483.400,20",KNHF11,2024
,ICONE FUNDO DE INVEST IMOBILIARIO,53.137.434/0001-02,"21.239.720,36",KNHF11,2024
,HEDGE BRASIL SHOPPING FII,08.431.747/0001-06,"20.455.711,38",KNHF11,2024
,FII BTG PACTUAL CORPORATE OFFICE FUND,08.924.783/0001-01,"18.268.986,50",KNHF11,2024
MALL11,GENIAL MALLS FII,26.499.833/0001-32,"18.111.366,40",KNHF11,2024
XPLG11,XP LOG FII,26.502.794/0001-85,"17.790.925,24",KNHF11,2024
VISC11,VINCI SHOPPING CENTERS FII,17.554.274/0001-25,"16.698.435,65",KNHF11,2024
JSRE11,JS REAL ESTATE MULTIGESTAO FII,13.371.132/0001-71,"15.908.350,20",KNHF11,2024
MXRF11,MAXI RENDA FUNDO INVEST IMOBILIARIO FII,97.521.225/0001-25,"12.559.312,03",KNHF11,2024
RBRP11,FII RBR PROPERTIES,21.408.063/0001-51,"12.089.394,96",KNHF11,2024
HGPO11,PÁTRIA PRIME OFFICES FII,11.260.134/0001-68,"9.861.352,74",KNHF11,2024
,JHSF CAPITAL CIDADE JARDIM FII,50.701.686/0001-16,"7.243.086,00",KNHF11,2024
BTLG11,BTG PACTUAL LOGÍSTICA FII,11.839.593/0001-09,"6.054.625,50",KNHF11,2024
SARE11,SANTANDER RENDA DE ALUGUEIS FII,32.903.702/0001-71,"4.351.524,00",KNHF11,2024
,EVEN II KINEA FUNDO DE INVESTIMENTO IMOB,32.317.313/0001-64,"3.991.688,03",KNHF11,2024
CNES11,FDO INV IMOB - FII CENESP,13.551.286/0001-45,"555.016,25",KNHF11,2024
XPML11,XP MALLS FUNDO INVESTIMENTOS IMOBILIARIO,28.757.546/0001-00,"5.637,50",KNHF11,2024
TRXF11,TRX REAL ESTATE FII,28.548.288/0001-52,"3.576,80",KNHF11,2024
,ICONE FUNDO DE INVEST IMOBILIARIO,53.137.434/0001-02,"23.750.000,00",KNHF11,2023
VISC11,VINCI SHOPPING CENTERS FUNDO INVESTIMENT,17.554.274/0001-25,"18.523.110,55",KNHF11,2023
XPLG11,XP LOG FII,26.502.794/0001-85,"14.909.607,90",KNHF11,2023
BRCO11,BRESCO LOGÍSTICA FII,20.748.515/0001-81,"12.406.741,11",KNHF11,2023
LVBI11,FII VBI LOGISTICO,30.629.603/0001-18,"11.270.965,14",KNHF11,2023
,HEDGE BRASIL SHOPPING FII,08.431.747/0001-06,"9.956.862,50",KNHF11,2023
HGPO11,CSHG PRIME OFFICES FII,11.260.134/0001-68,"8.736.184,29",KNHF11,2023
,FII BTG PACTUAL CORPORATE OFFICE FUND,08.924.783/0001-01,"8.362.426,70",KNHF11,2023
MALL11,MALLS BRASIL FUNDO INVESTIMENTO IMOBILIA,26.499.833/0001-32,"6.272.046,00",KNHF11,2023
JSRE11,JS REAL ESTATE MULTIGESTAO FII,13.371.132/0001-71,"5.900.691,78",KNHF11,2023
,EVEN II KINEA FUNDO DE INVESTIMENTO IMOB,32.317.313/0001-64,"1.858.219,99",KNHF11,2023
RBRP11,FII RBR PROPERTIES,21.408.063/0001-51,"1.586.186,00",KNHF11,2023
MXRF11,MAXI RENDA FUNDO INVEST IMOBILIARIO FII,97.521.225/0001-25,"105,70",KNHF11,2023
KNUQ11,KINEA UNIQUE HY CDI FII,42.754.362/0001-18,"21.611.100,00",KNHY11,2024
,ICONE FUNDO DE INVEST IMOBILIARIO,53.137.434/0001-02,"21.239.720,36",KNHY11,2024
IDFI11,FII DE UNIDADES AUTÔMAS,32.774.914/0001-04,"6.742.373,50",KNHY11,2024
,ESTOQUE RESIDENCIAL E COMERCIAL RJ FII,37.266.902/0001-84,"5.063.026,72",KNHY11,2024
,ICONE FUNDO DE INVEST IMOBILIARIO,53.137.434/0001-02,"23.750.000,00",KNHY11,2023
KNUQ11,KINEA UNIQUE HY CDI FII,42.754.362/0001-18,"20.655.966,20",KNHY11,2023
,ESTOQUE RESIDENCIAL E COMERCIAL RJ FII,37.266.902/0001-84,"6.279.983,31",KNHY11,2023
,KINEA UNIQUE FEEDER FII,42.754.375/0001-97,"176.058.597,51",KNHY11,2022
KNUQ11,KINEA UNIQUE HY CDI FII,42.754.362/0001-18,"176.058.597,51",KNHY11,2022
,ESTOQUE RESIDENCIAL E COMERCIAL RJ FII,37.266.902/0001-84,"8.860.159,59",KNHY11,2022
,ESTOQUE RESIDENCIAL E COMERCIAL RJ FII,37.266.902/0001-84,"11.867.531,69",KNHY11,2021
,ESTOQUE RESIDENCIAL E COMERCIAL RJ FII,37.266.902/0001-84,"30.141.566,27",KNHY11,2020
,ESTOQUE RESIDENCIAL E COMERCIAL RJ FII,37.266.902/0001-84,"11.043.514,66",KNIP11,2024
IDFI11,FII DE UNIDADES AUTÔNOMAS,32.774.914/0001-04,"2.606.013,03",KNIP11,2024
,ESTOQUE RESIDENCIAL E COMERCIAL RJ FII,37.266.902/0001-84,"13.697.950,17",KNIP11,2023
IDFI11,FII DE UNIDADES AUTÔNOMAS,32.774.914/0001-04,"4.990.024,95",KNIP11,2023
,ESTOQUE RESIDENCIAL E COMERCIAL RJ FII,37.266.902/0001-84,"19.325.851,46",KNIP11,2022
IDFI11,FII DE UNIDADES AUTÔNAMAS,32.774.914/0001-04,"11.160.055,80",KNIP11,2022
,ESTOQUE RESIDENCIAL E COMERCIAL RJ FII,37.266.902/0001-84,"60.930.615,75",KNIP11,2021
IDFI11,FII UNIDAD AUTONOMAS,32.774.914/0001-04,"100,00",KNIP11,2021
,ESTOQUE RESIDENCIAL E COMERCIAL RJ FII,37.266.902/0001-84,"76.860.993,99",KNIP11,2020
,ESTOQUE RESIDENCIAL E COMERCIAL RJ FII,37.266.902/0001-84,"4.247.505,64",KNSC11,2024
,UNIDADES AUTONOMAS II FII,44.177.538/0001-41,"2.100.182,50",KNSC11,2024
IDFI11,FII DE UNIDADES AUTÔNOMAS,32.774.914/0001-04,"13,03",KNSC11,2024
,ESTOQUE RESIDENCIAL E COMERCIAL RJ FII,37.266.902/0001-84,"5.268.442,37",KNSC11,2023
,UNIDADES AUTONOMAS II FII,44.177.538/0001-41,"3.824.522,52",KNSC11,2023
IDFI11,FII DE UNIDADES AUTÔNOMAS,32.774.914/0001-04,"24,95",KNSC11,2023
,UNIDADES AUTÔNOMAS II FII,44.177.538/0001-41,"18.124.418,53",KNSC11,2022
,ESTOQUE RESIDENCIAL E COMERCIAL RJ FII,37.266.902/0001-84,"7.433.019,79",KNSC11,2022
IDFI11,FII DE UNIDADES AUTÔNOMAS,32.774.914/0001-04,"55,80",KNSC11,2022
,TISHMAN SPEYER RENDA CORPORATIVA FII,34.847.042/0001-84,"25.000.000,00",KNSC11,2021
,ESTOQUE RESIDENCIAL E COMERCIAL RJ FII,37.266.902/0001-84,"11.250.000,00",KNSC11,2021
,ICONE FUNDO DE INVEST IMOBILIARIO,53.137.434/0001-02,"12.500.000,00",KNUQ11,2023
RBVA11,FII RIO BRAVO RENDA VAREJO - FII,15.576.907/0001-70,"2.233.530,00",LASC11,2024
RBVA11,FII RIO BRAVO RENDA VAREJO - FII,15.576.907/0001-70,"2.356.370,00",LASC11,2023
RBVA11,Rio Bravo Renda Varejo (RBVA11),15.576.907/0001-70,"1.913.565,00",LASC11,2022
RBVA11,FUNDO INVESTIMENTO IMOBILIARIO RIO BRAVO - RBVA11,15.576.907/0001-70,"2.746.629,51",LASC11,2021
MXRF11,MXRF11,97.521.225/0001-25,"4.165.519,36",LIFE11,2024
KNCR11,KNCR11,16.706.958/0001-32,"3.080.784,00",LIFE11,2024
,BTCI11,09.552.812/0001-14,"2.090.046,88",LIFE11,2024
HGCR11,HGCR11,11.160.521/0001-22,"999.058,40",LIFE11,2024
KNIP11,KNIP11,24.960.430/0001-13,"937.865,70",LIFE11,2024
RBVA11,RBVA11,15.576.907/0001-70,"815.027,22",LIFE11,2024
HGRU11,HGRU11,29.641.226/0001-53,"675.683,68",LIFE11,2024
KNSC11,KNSC11,35.864.448/0001-38,"671.857,60",LIFE11,2024
RBRR11,RBRR11,29.467.977/0001-03,"669.578,67",LIFE11,2024
XPCI11,XPCI11,28.516.301/0001-91,"207.234,00",LIFE11,2024
,More Gestao Ativa DE Recebiveis FII (MATV),41.076.678/0001-35,"2.699.535,30",LIFE11,2022
,SBC FII,31.907.591/0001-09,"278.507.114,84",LVBI11,2024
,SBC FII,31.907.591/0001-09,"276.326.278,94",LVBI11,2023
,GTIS BRAZIL LOGISTICS FUNDO DE INVE,36.200.677/0001-10,"9.634.000,00",LVBI11,2022
,GTIS BRAZIL LOGISTICS FUNDO DE INVESTIMENTO IMOBIL,36.200.677/0001-10,"10.000.000,00",LVBI11,2021
VGIR11,VALORA RE III FDO INV IMOB,29.852.732/0001-91,"4.296.668,20",MANA11,2024
,FII UNIDADES AUTONOMAS III,50.399.189/0001-05,"3.979.320,92",MANA11,2024
GARE11,FUND. DE INVEST. IMOBILIÁRIO GUARDIAN REAL ESTATE,37.295.919/0001-60,"3.860.438,82",MANA11,2024
MCHF11,MAUÁ CAPITAL HEDGE FUND,36.642.139/0001-86,"3.483.918,87",MANA11,2024
VGHF11,VALORA HEDGE FUND FDO. INV. IMOB.,36.771.692/0001-19,"3.051.351,00",MANA11,2024
TGAR11,Fundo Investimento Imobiliario TG Ativo,25.032.881/0001-53,"3.036.561,00",MANA11,2024
VGIR11,Valora RE III Fundo de Investimento Imobiliario,29.852.732/0001-91,"1.960.000,00",MANA11,2024
KNSC11,KINEA SECURITIES,35.864.448/0001-38,"1.893.056,40",MANA11,2024
NCRI11,Navi Crédito Imobiliário FII,40.041.603/0001-56,"1.722.000,00",MANA11,2024
MCCI11,MAUÁ CAPITAL RECEBÍVEIS IMOBILIÁRIOS - FII,23.648.935/0001-84,"1.714.258,00",MANA11,2024
KNIP11,KINEA ÍNDICES DE PREÇOS FDO,24.960.430/0001-13,"1.440.551,70",MANA11,2024
RBRX11,RBR Plus Multiestrategia Real Estate FII,41.088.458/0001-21,"1.432.238,16",MANA11,2024
VCJR11,VECTIS JUROS REAL,32.400.250/0001-05,"1.267.460,01",MANA11,2024
ZAVI11,Zavit Credito Imobiliario Fundo De Investimento Imobiliario,40.575.940/0001-23,"1.000.000,00",MANA11,2024
RBVA11,FII Rio Bravo Renda Varejo,15.576.907/0001-70,"989.956,17",MANA11,2024
SNME11,Suno Multiestratégia Fundo De Investimento Imobiliário,52.227.760/0001-30,"970.000,00",MANA11,2024
RBHG11,Rio Bravo Credito Imobiliario High Grade FII,30.647.758/0001-87,"962.367,50",MANA11,2024
CLIN11,Clave Indices de Precos FI Imobiliario,49.005.348/0001-60,"863.379,38",MANA11,2024
KNUQ11,Kinea Unique Hy Cdi Fundo De Investimento Imobiliario,42.754.362/0001-18,"646.119,18",MANA11,2024
XPPR11,XP PROPERTIES FDO. INV. IMOB.,30.654.849/0001-40,"389.256,36",MANA11,2024
RZAK11,RIZA AKIN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,36.642.219/0001-31,"336.754,40",MANA11,2024
HGCR11,CSHG RECEBÍVEIS IMOBILIÁRIOS,11.160.521/0001-22,"336.198,40",MANA11,2024
VGIP11,VALORA CRI ÍNDICE DE PREÇO,34.197.811/0001-46,"256.601,92",MANA11,2024
KNCR11,KINEA RENDIMENTOS IMOBILIÁRIOS,16.706.958/0001-32,"185.924,00",MANA11,2024
,FII UNIDADES AUTONOMAS III,50.399.189/0001-05,"4.243.295,45",MANA11,2023
KNSC11,KINEA SECURITIES,35.864.448/0001-38,"3.658.975,32",MANA11,2023
MCCI11,MAUÁ CAPITAL RECEBÍVEIS IMOBILIÁRIOS - FII,23.648.935/0001-84,"3.550.630,65",MANA11,2023
VGIR11,VALORA RE III FDO INV IMOB,29.852.732/0001-91,"3.488.211,12",MANA11,2023
GARE11,FII Guardian Logistica Única,37.295.919/0001-60,"3.450.046,56",MANA11,2023
VGHF11,VALORA HEDGE FUND FDO. INV. IMOB.,36.771.692/0001-19,"2.554.317,28",MANA11,2023
KNCR11,KINEA RENDIMENTOS IMOBILIÁRIOS,16.706.958/0001-32,"2.496.678,10",MANA11,2023
NAVT11,FII NAVI,35.652.252/0001-80,"2.051.015,60",MANA11,2023
MCHF11,MAUÁ CAPITAL HEDGE FUND,36.642.139/0001-86,"1.898.536,15",MANA11,2023
RBRX11,RBR Plus Multiestrategia Real Estate FII,41.088.458/0001-21,"1.522.374,00",MANA11,2023
KNIP11,KINEA ÍNDICES DE PREÇOS FDO,24.960.430/0001-13,"1.429.631,63",MANA11,2023
GAME11,FII Guardian Multiestrategia Imobiliaria,41.269.052/0001-45,"1.302.833,34",MANA11,2023
VCJR11,VECTIS JUROS REAL,32.400.250/0001-05,"1.275.165,51",MANA11,2023
VGIP11,VALORA CRI ÍNDICE DE PREÇO,34.197.811/0001-46,"1.195.008,80",MANA11,2023
RBVA11,FII Rio Bravo Renda Varejo,15.576.907/0001-70,"1.031.465,48",MANA11,2023
,SPIM FUNDO DE INVESTIMENTO IMOBILIÁRIO,50.422.574/0001-26,"726.741,18",MANA11,2023
XPPR11,XP PROPERTIES FDO. INV. IMOB.,30.654.849/0001-40,"504.394,76",MANA11,2023
HGCR11,CSHG RECEBÍVEIS IMOBILIÁRIOS,11.160.521/0001-22,"452.541,60",MANA11,2023
RZAK11,RIZA AKIN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,36.642.219/0001-31,"359.557,60",MANA11,2023
CPTS11,CAPITANIA SECURITIES II,18.979.895/0001-13,"78.625,89",MANA11,2023
,BLUECAP FII,35.652.060/0001-73,"2.336.746,09",MANA11,2022
NAVT11,FII NAVI,35.652.252/0001-80,"2.000.000,00",MANA11,2022
KNCR11,KINEA RENDIMENTOS FII,16.706.958/0001-32,"1.853.956,20",MANA11,2022
,VALORA RE III FII,29.852.732/0001-31,"1.191.492,70",MANA11,2022
MCHY11,MAUA CAPITAL REAL ESTATE FII,36.655.973/0001-06,"58.362.052,10",MCCI11,2024
,JIVE PROPERTIES MULTIESTRATEGIA FII,44.428.541/0001-90,"36.233.216,15",MCCI11,2024
FLCR11,FARIA LIMA CAPITAL RECEBIVEIS IMOBILIARIOS I - FII,33.884.145/0001-51,"11.320.962,40",MCCI11,2024
MANA11,MANATI CAPITAL HEDGE FUND FII,42.888.583/0001-89,"11.051.305,53",MCCI11,2024
HSAF11,HSI ATIVOS FINANCEIROS - FII,35.360.687/0001-50,"8.596.010,40",MCCI11,2024
EQIR11,EQI RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO FII,41.076.380/0001-25,"8.313.403,61",MCCI11,2024
WHGR11,WHG REAL ESTATE FII - FII,41.256.643/0001-88,"7.953.946,86",MCCI11,2024
GAME11,FII GUARDIAN MULTIESTRATEGIA IMOBILIARIA I,41.269.052/0001-45,"7.528.470,42",MCCI11,2024
BIME11,BRIO MULTIESTRATEGIA - FII,41.081.356/0001-84,"7.240.000,00",MCCI11,2024
KISU11,KILIMA FUNDO DE INVESTIMENTO EM COTAS DE FI SUNO 30,36.669.660/0001-07,"6.463.023,36",MCCI11,2024
XPCI11,XP CREDITO IMOBILIARIO - FII,28.516.301/0001-91,"5.700.327,00",MCCI11,2024
HREC11,HEDGE RECEBIVEIS IMOBILIARIOS FII,35.507.262/0001-21,"5.498.261,37",MCCI11,2024
,EXES FII,41.076.851/0001-03,"3.447.500,00",MCCI11,2024
NCRI11,NAVI CREDITO IMOBILIARIO - FII,40.041.603/0001-56,"2.583.000,00",MCCI11,2024
RBRR11,FII - FII RBR RENDIMENTO HIGH GRADE,29.467.977/0001-03,"2.478.456,84",MCCI11,2024
RVBI11,VBI REITS MULTIESTRATEGIA FII,35.507.457/0001-71,"2.082.663,79",MCCI11,2024
RBRY11,FII RBR CREDITO IMOBILIARIO HIGH YIELD,30.166.700/0001-11,"1.092.014,00",MCCI11,2024
VRTA11,FATOR VERITA FII,11.664.201/0001-00,"658.940,94",MCCI11,2024
,FRONTEIRA MULTI FII,41.251.077/0001-11,"578.448,46",MCCI11,2024
MCHY11,FII MAUA HIGH YIELD FII,36.655.973/0001-06,"67.197.501,80",MCCI11,2023
,JIVE PROPERTIES MULTIESTRATEGIA FII,44.428.541/0001-90,"42.554.653,40",MCCI11,2023
FLCR11,FARIA LIMA CAPITAL RECEBIVEIS IMOBILIARIOS I - FII,33.884.145/0001-51,"11.433.357,81",MCCI11,2023
XPCI11,XP CREDITO IMOBILIARIO FII,28.516.301/0001-91,"10.989.856,41",MCCI11,2023
HSAF11,HSI ATIVOS FINANCEIROS FII,35.360.687/0001-50,"10.759.413,63",MCCI11,2023
MANA11,MANATI CAPITAL HEDGE FUND FII,42.888.583/0001-89,"9.862.691,28",MCCI11,2023
EQIR11,EQI RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO FII,41.076.380/0001-25,"8.988.463,08",MCCI11,2023
RBRR11,FII - FII RBR RENDIMENTO HIGH GRADE,29.467.977/0001-03,"8.967.751,42",MCCI11,2023
GAME11,FII GUARDIAN MULTIESTRATEGIA IMOBILIARIA I,41.269.052/0001-45,"8.520.911,46",MCCI11,2023
KIVO11,KILIMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS IMOBILIARI,42.273.325/0001-98,"7.594.242,35",MCCI11,2023
BIME11,BRIO MULTIESTRATEGIA - FII,41.081.356/0001-84,"7.310.000,00",MCCI11,2023
WHGR11,WHG REAL ESTATE FII - FII,41.256.643/0001-88,"7.301.882,00",MCCI11,2023
HREC11,HEDGE RECEBIVEIS IMOBILIARIOS FII,35.507.262/0001-21,"7.195.494,40",MCCI11,2023
MORC11,MORE RECEBIVEIS IMOBILIARIOS FII FII,40.102.474/0001-69,"4.807.032,68",MCCI11,2023
RBRY11,FII RBR CREDITO IMOBILIARIO ESTRUTURADO,30.166.700/0001-11,"4.772.738,25",MCCI11,2023
,EXES FII,41.076.851/0001-03,"3.095.400,00",MCCI11,2023
VRTA11,FATOR VERITA FII,11.664.201/0001-00,"2.974.469,00",MCCI11,2023
NCRI11,NAVI CREDITO IMOBILIARIO - FII,40.041.603/0001-56,"2.679.000,00",MCCI11,2023
,FRONTEIRA MULTI FII,41.251.077/0001-11,"1.395.801,72",MCCI11,2023
,JIVE PROPERTIES MULTIESTRATEGIA FII MEZANINO,44.428.541/0001-90,"71.369.970,00",MCCI11,2022
MCHY11,MAUA HIGH YIELD FII,36.655.973/0001-06,"67.317.712,00",MCCI11,2022
FLCR11,FARIA LIMA CAPITAL RECEBIVEIS IMOBI,33.884.145/0001-51,"11.184.164,70",MCCI11,2022
MANA11,Manati Capital Hedge Fund FII,42.888.583/0001-89,"10.497.202,13",MCCI11,2022
XPCI11,XP CREDITO IMOBILIARIO FUNDO DE INV,28.516.301/0001-91,"10.279.201,79",MCCI11,2022
HSAF11,HSI ATIVOS FINANCEIROS FUNDOS INVES,35.360.687/0001-50,"9.803.877,30",MCCI11,2022
EQIR11,EQI RECEBIVEIS IMOBILIARIOS FI FII,41.076.380/0001-25,"9.550.000,00",MCCI11,2022
RBRR11,FII RBR RENDIMENTO HIGH GRADE,29.467.977/0001-03,"8.472.784,66",MCCI11,2022
GAME11,FUNDO DE INVESTIMENTO IMOBILIARIO30,41.269.052/0001-45,"8.408.424,18",MCCI11,2022
,KILIMA VOLKANO RECEBÍVEIS IMOB FDO DE INV IMOB,42.273.324/0001-98,"8.125.045,20",MCCI11,2022
BIME11,BRIO MULTIESTRATEGIA - FII,41.081.356/0001-84,"7.500.000,00",MCCI11,2022
HREC11,HEDGE RECEBIVEIS FUNDO DE INVESTIM,35.507.262/0001-21,"6.530.432,00",MCCI11,2022
WHGR11,WHG REAL ESTATE FUNDO DE INVESTIME,41.256.643/0001-88,"6.104.312,90",MCCI11,2022
MORC11,MORE RECEBIVEIS IMOBILIARIOS FII -,40.102.474/0001-69,"5.198.283,72",MCCI11,2022
RBRY11,FI IMOBILIARIO RBR PRIVATE CRED IMO,30.166.700/0001-11,"4.706.709,39",MCCI11,2022
,EXES FII,41.076.851/0001-03,"3.606.750,00",MCCI11,2022
,FRONTEIRA MULTI FUNDO DE INVESTIMENTO IMOBILIARIO,41.251.077/0001-11,"3.498.890,99",MCCI11,2022
NCRI11,NAVI CREDITO IMOBILIARIO - FII,40.041.603/0001-56,"2.999.230,35",MCCI11,2022
VRTA11,FATOR VERITA FUNDO DE INVESTIMENTO,11.664.201/0001-00,"2.970.458,48",MCCI11,2022
MCHY11,FDO DE INV IMOB MAUÁ CAPITAL HIGH YIELD,36.655.973/0001-06,"66.000.000,00",MCCI11,2021
FLCR11,FARIA LIMA CAPITAL RECEBÍVEIS IMOBILIÁRIOS I,33.884.145/0001-51,"15.160.500,00",MCCI11,2021
SNCI11,SUNO RECEBÍVEIS IMOBILIÁRIOS FII,41.076.710/0001-82,"11.000.000,00",MCCI11,2021
EQIR11,EQI RECEBÍVEIS IMOBILIÁRIOS FII,41.076.380/0001-25,"10.000.000,00",MCCI11,2021
GAME11,GUARDIAN MULTIESTRATÉGIA IMOBILIÁRIA I,41.269.052/0001-45,"10.000.000,00",MCCI11,2021
MORC11,MORE RECEBÍVEIS IMOBILIÁRIOS FII,40.102.474/0001-69,"10.000.000,00",MCCI11,2021
RBRR11,FII RBR RENDIMENTO HIGH GRADE,29.467.977/0001-03,"9.090.964,20",MCCI11,2021
KNHY11,FII KINEA HY,30.130.708/0001-28,"7.525.700,00",MCCI11,2021
HGCR11,CSHG RECEBÍVEIS IMOBILIÁRIOS,11.160.521/0001-22,"102,67",MCCI11,2021
FLCR11,FARIA LIMA CAPITAL RECEBÍVEIS IMOBILIÁRIOS I,33.884.145/0001-51,"15.000.000,00",MCCI11,2020
HGCR11,CSHG RECEBÍVEIS IMOBILIÁRIOS FII,11.160.521/0001-22,"3.584.174,40",MCCI11,2020
,VALORA RE I FII,28.090.655/0001-17,"1.200.381,13",MCCI11,2020
MCHY11,MAUÁ HIGH YIELD FII,36.655.973/0001-06,"212.205.547,69",MCHF11,2024
MCHY11,FII MAUA HIGH YIELD FII,36.655.973/0001-06,"107.214.187,60",MCHF11,2023
,FII FII MAUA PROPRIEDADES PARA INVESTIMENTO,43.008.884/0001-33,"24.420.583,23",MCHF11,2023
,FII MAUA CAPITAL DESENVOLVIMENTO URBANO,40.011.234/0001-59,"14.995.624,08",MCHF11,2023
VRTA11,FATOR VERITA FII,11.664.201/0001-00,"8.020.235,00",MCHF11,2023
MORC11,MORE RECEBIVEIS IMOBILIARIOS FII FII,40.102.474/0001-69,"5.656.471,00",MCHF11,2023
,FII SUCCESPAR VAREJO,27.538.422/0001-71,"4.964.757,60",MCHF11,2023
RBRY11,FII RBR CREDITO IMOBILIARIO HIGH YIELD,30.166.700/0001-11,"4.772.738,25",MCHF11,2023
,FII MAUA CAPITAL MPD DESENVOLVIMENTO RESIDENCIAL,41.080.968/0001-52,"3.318.300,00",MCHF11,2023
KNIP11,KINEA INDICES DE PRECOS FII - FII,24.960.430/0001-13,"3.312.265,06",MCHF11,2023
,BLUECAP DESENVOLVIMENTO LOGISTICO I FII - FII,40.054.913/0001-05,"3.202.710,70",MCHF11,2023
AIEC11,AUTONOMY EDIFICIOS CORPORATIVOS FII - FII,35.765.826/0001-26,"3.196.080,00",MCHF11,2023
MCCI11,FII MAUA CAPITAL RECEBIVEIS IMOBILIARIOS FII,23.648.935/0001-84,"3.100.855,73",MCHF11,2023
SARE11,SANTANDER RENDA DE ALUGUEIS FII- FII,32.903.702/0001-71,"3.041.981,64",MCHF11,2023
KNSC11,KINEA SECURITIES FII - FII,35.864.448/0001-38,"2.695.997,70",MCHF11,2023
PATL11,PATRIA LOGISTICA FII,35.754.164/0001-99,"2.168.946,00",MCHF11,2023
JSRE11,JS REAL ESTATE MULTIGESTAO - FII,13.371.132/0001-71,"1.633.305,60",MCHF11,2023
KNHY11,KINEA HIGH YIELD CRI FII - FII,30.130.708/0001-28,"1.548.467,00",MCHF11,2023
,DEVANT PROPERTIES FII,42.922.127/0001-08,"1.219.500,00",MCHF11,2023
GARE11,FII GUARDIAN LOGISTICA,37.295.919/0001-60,"794.385,68",MCHF11,2023
HSAF11,HSI ATIVOS FINANCEIROS FII,35.360.687/0001-50,"771.603,49",MCHF11,2023
VCJR11,VECTIS JUROS REAL FII - FII,32.400.250/0001-05,"486.639,60",MCHF11,2023
XPIN11,XP INDUSTRIAL FII,28.516.325/0001-40,"473.180,00",MCHF11,2023
GTWR11,FII GREEN TOWERS,23.740.527/0001-58,"267.888,84",MCHF11,2023
VINO11,VINCI OFFICES FII,12.516.185/0001-70,"210.711,20",MCHF11,2023
BLMG11,BLUEMACAW LOGISTICA FII,34.081.637/0001-71,"162.873,60",MCHF11,2023
MCHY11,MAUA HIGH YIELD FII,36.655.973/0001-06,"107.406.320,00",MCHF11,2022
,FII MAUA PROPRIEDADES PARA INVESTIMENTO,43.008.884/0001-33,"24.430.737,01",MCHF11,2022
,FII MAUA CAPITAL DESENVOLVIMENTO URBANO,40.011.234/0001-59,"13.190.027,16",MCHF11,2022
TGAR11,FII TG ATIVO REAL,25.032.881/0001-53,"9.987.896,00",MCHF11,2022
